cli_pl_header	cli_pl_body	cli_cont_len	srv_pl_header	srv_pl_body	srv_cont_len	aggregated_sessions	bytes	net_samples	tcp_frag	tcp_pkts	tcp_retr	tcp_ooo	cli_tcp_pkts	cli_tcp_ooo	cli_tcp_retr	cli_tcp_frag	cli_tcp_empty	cli_win_change	cli_win_zero	cli_tcp_full	cli_tcp_tot_bytes	cli_pl_tot	cli_pl_change	srv_tcp_pkts	srv_tcp_ooo	srv_tcp_retr	srv_tcp_frag	srv_tcp_empty	srv_win_change	srv_win_zero	srv_tcp_full	srv_tcp_tot_bytes	srv_pl_tot	srv_pl_change	srv_tcp_win	srv_tx_time	cli_tcp_win	client_latency	application_latency	cli_tx_time	load_time	server_latency	proxy	sp_healthscore	sp_req_duration	sp_is_lat	sp_error	throughput
1458	0	0	454	7628	7628	1	10394	1	0	12	0	0	5	0	0	0	3	0	0	1	1833	1460	1	7	0	0	0	1	0	0	5	8561	1460	1	1051136	0.0	1051136	0.265	12.274	0.0	12.804	0.03	0	0	0	0	0	811.77756951
1480	0	0	454	357	357	1	2712	1	0	5	0	0	3	0	0	0	1	1	0	1	1721	1460	1	2	0	0	0	1	0	0	0	991	869	1	1051136	0.0	1050112	12.849	10.026	0.0	35.724	0.007	0	0	0	0	0	75.9153510245
1477	0	0	442	16230	16230	1	19467	1	0	20	0	0	7	0	0	0	5	0	0	1	1949	1460	1	13	0	0	0	1	0	0	11	17518	1460	1	1051136	0.0	1051136	0.289	11.323	0.0	11.901	0.035	0	0	0	0	0	1635.74489539
1453	0	0	455	84818	84818	1	194686	1	0	203	66	0	75	0	4	0	66	4	0	3	10296	2920	1	128	0	62	0	4	3	0	118	184390	1460	1	1051136	2.681	1050112	0.001	16.15	0.0	18.833	0.34	0	0	0	0	0	10337.492699
1477	0	0	442	16230	16230	1	39094	1	0	40	14	0	14	0	2	0	10	0	0	2	3954	1460	1	26	0	12	0	2	0	0	22	35140	1460	1	1051136	0.0	1051136	0.002	12.192	0.0	12.196	0.19	0	0	0	0	0	3205.47720564
1477	0	0	442	16230	16230	1	19547	1	0	20	0	0	7	0	0	0	5	0	0	1	1977	1460	1	13	0	0	0	1	0	0	11	17570	1460	1	1051136	0.0	1051136	0.185	11.576	0.0	11.946	0.014	0	0	0	0	0	1636.27992634
1455	0	0	454	5873	5873	1	17120	1	0	22	7	0	10	0	2	0	6	1	0	2	3634	1460	1	12	0	5	0	2	0	0	8	13486	1460	1	1051136	0.0	1050624	0.031	9.652	0.0	9.714	0.286	0	0	0	0	0	1762.40477661
1455	0	0	454	5873	5873	1	8560	1	0	11	0	0	5	0	0	0	3	1	0	1	1817	1460	1	6	0	0	0	1	0	0	4	6743	1460	1	1051136	0.0	1050624	0.131	9.066	0.0	9.328	0.027	0	0	0	0	0	917.667238422
1453	0	0	455	84818	84818	1	98102	1	0	102	0	0	38	0	0	0	33	3	0	2	5907	2920	1	64	0	0	0	2	2	0	59	92195	1460	1	1051136	2.141	1050112	0.131	15.215	0.0	17.618	0.04	0	0	0	0	0	5568.28243842
1453	0	0	455	84818	84818	1	113117	1	0	116	0	1	40	1	0	0	35	4	0	1	4464	1460	1	76	0	0	0	3	4	0	70	108653	2920	1	1051136	1.96	1051136	0.136	15.12	0.0	17.352	0.037	0	0	0	0	0	6518.96035039
1451	0	0	455	77331	77331	1	84274	1	0	83	0	0	28	0	0	0	26	0	0	1	3177	1460	1	55	0	0	0	1	0	0	53	81097	1460	1	1051136	1.69	1051136	0.938	26.36	0.0	29.926	0.025	0	0	0	0	0	2816.07966317
1451	0	0	455	77331	77331	1	84562	1	0	84	0	0	29	0	0	0	27	0	0	1	3245	1460	1	55	0	0	0	1	0	0	53	81317	1460	1	1051136	2.397	1051136	0.009	27.194	0.0	29.609	0.221	0	0	0	0	0	2855.95595934
1451	0	0	455	77331	77331	1	169340	1	0	168	56	0	58	0	2	0	54	0	0	2	6706	1460	1	110	0	54	0	2	0	0	106	162634	1460	1	1051136	2.346	1051136	0.002	27.319	0.0	29.669	0.196	0	0	0	0	0	5707.64097206
1451	0	0	455	77331	77331	1	84670	1	0	84	0	0	29	0	0	0	27	0	0	1	3353	1460	1	55	0	0	0	1	0	0	53	81317	1460	1	1051136	1.743	1051136	0.828	26.545	0.0	29.944	0.008	0	0	0	0	0	2827.61154154
1488	0	0	442	16230	16230	1	19603	1	0	21	0	0	8	0	0	0	6	0	0	1	2033	1460	1	13	0	0	0	1	0	0	11	17570	1460	1	1051136	0.0	1051136	0.024	4.537	0.0	4.585	0.24	0	0	0	0	0	4275.46346783
1488	0	0	442	16230	16230	1	19543	1	0	21	0	0	8	0	0	0	6	0	0	1	2025	1460	1	13	0	0	0	1	0	0	11	17518	1460	1	1051136	0.0	1051136	0.354	3.665	0.0	4.373	0.063	0	0	0	0	0	4469.01440659
1488	0	0	442	16230	16230	1	19627	1	0	21	0	0	8	0	0	0	6	0	0	1	2057	1460	1	13	0	0	0	1	0	0	11	17570	1460	1	1051136	0.0	1051136	0.243	3.909	0.0	4.395	0.044	0	0	0	0	0	4465.75654152
1488	0	0	442	16230	16230	1	39254	1	0	42	14	0	16	0	2	0	12	0	0	2	4114	1460	1	26	0	12	0	2	0	0	22	35140	1460	1	1051136	0.0	1051136	0.019	4.59	0.0	4.628	0.279	0	0	0	0	0	8481.84961106
1450	0	0	396	19520	19520	1	22991	1	0	24	0	0	9	0	0	0	7	1	0	1	2073	1460	1	15	0	0	0	1	1	0	13	20918	1460	1	1051136	0.565	1051136	0.132	10.226	0.0	11.055	0.019	0	0	0	0	0	2079.69244686
1450	0	0	396	19520	19520	1	45982	1	0	48	16	0	18	0	2	0	14	1	0	2	4146	1460	1	30	0	14	0	2	1	0	26	41836	1460	1	1051136	0.379	1051136	0.005	10.848	0.0	11.237	0.183	0	0	0	0	0	4092.01744238
1453	0	0	393	414	414	1	2660	1	0	5	0	0	3	0	0	0	1	1	0	1	1677	1460	1	2	0	0	0	1	0	0	0	983	869	1	1051136	0.0	1050112	7.294	55.214	0.0	69.802	0.045	0	0	0	0	0	38.1077906077
1456	0	0	393	1910	1910	1	8484	1	0	12	4	0	6	0	2	0	2	1	0	2	3410	1460	1	6	0	2	0	2	1	0	2	5074	1460	1	1051136	0.0	1051136	92.217	41.369	0.0	225.803	0.274	0	0	0	0	0	37.5725743236
1456	0	0	393	1910	1910	1	4242	1	0	6	0	0	3	0	0	0	1	1	0	1	1705	1460	1	3	0	0	0	1	0	0	1	2537	1460	1	1049856	0.0	1051136	0.14	40.73	0.0	41.01	0.011	0	0	0	0	0	103.438185808
1453	0	0	393	414	414	1	2680	1	0	5	0	0	3	0	0	0	1	1	0	1	1689	1460	1	2	0	0	0	1	0	0	0	991	869	1	1051136	0.0	1050112	7.302	55.223	0.0	69.827	0.037	0	0	0	0	0	38.3805691208
1537	0	0	762	7998	7998	1	11212	1	0	14	0	0	6	0	0	0	4	1	0	1	1953	1460	1	8	0	0	0	1	1	0	6	9259	1460	1	1051136	0.0	1051136	0.172	68.265	0.0	68.609	0.036	0	0	59	1	0	163.418793453
1453	0	0	393	414	414	1	5360	1	0	10	3	0	6	0	2	0	2	1	0	2	3378	1460	1	4	0	1	0	2	0	0	0	1982	869	1	1051136	0.0	1050112	7.158	55.554	0.0	69.87	0.184	0	0	0	0	0	76.7138972377
1537	0	0	762	7998	7998	1	11268	1	0	14	0	0	6	0	0	0	4	1	0	1	1977	1460	1	8	0	0	0	1	1	0	6	9291	1460	1	1051136	0.0	1051136	0.161	68.309	0.0	68.631	0.034	0	0	59	1	0	164.182366569
1446	0	0	393	417	417	1	2680	1	0	5	0	0	3	0	0	0	1	1	0	1	1689	1460	1	2	0	0	0	1	0	0	0	991	869	1	1050112	0.0	1051136	1.831	57.614	0.0	61.276	0.021	0	0	0	0	0	43.7365363274
1446	0	0	393	417	417	1	5360	1	0	10	3	0	6	0	2	0	2	1	0	2	3378	1460	1	4	0	1	0	2	0	0	0	1982	869	1	1050112	0.0	1051136	1.658	58.267	0.0	61.583	0.34	0	0	0	0	0	87.0370069662
1537	0	0	762	7998	7998	1	22536	1	0	28	9	0	12	0	2	0	8	1	0	2	3954	1460	1	16	0	7	0	2	1	0	12	18582	1460	1	1051136	0.0	1051136	0.016	68.705	0.0	68.737	0.174	0	0	59	1	0	327.858358671
1447	0	0	393	195	195	1	4912	1	0	10	3	0	6	0	2	0	2	1	0	2	3378	1460	1	4	0	1	0	2	0	0	0	1534	645	1	1051136	0.0	1050368	6.448	11.679	0.0	24.575	0.177	0	0	0	0	0	199.87792472
1447	0	0	393	195	195	1	2456	1	0	5	0	0	3	0	0	0	1	1	0	1	1689	1460	1	2	0	0	0	1	0	0	0	767	645	1	1051136	0.0	1050368	6.599	11.294	0.0	24.492	0.013	0	0	0	0	0	100.277641679
1464	0	0	393	556	556	1	2820	1	0	5	0	0	3	0	0	0	1	1	0	1	1693	1460	1	2	0	0	0	1	0	0	0	1127	1013	1	1050112	0.0	1051136	8.982	11.941	0.0	29.905	0.047	0	0	0	0	0	94.2986122722
1464	0	0	393	556	556	1	2840	1	0	5	0	0	3	0	0	0	1	1	0	1	1705	1460	1	2	0	0	0	1	0	0	0	1135	1013	1	1050112	0.0	1051136	9.032	11.924	0.0	29.988	0.026	0	0	0	0	0	94.7045484861
1506	0	0	462	12338	12338	1	30800	1	0	32	11	0	12	0	2	0	8	0	0	2	3890	1460	1	20	0	9	0	2	0	0	16	26910	1460	1	1051136	0.0	1051136	0.017	11.601	0.0	11.635	0.158	0	0	0	0	0	2647.18521702
1506	0	0	462	12338	12338	1	15400	1	0	16	0	0	6	0	0	0	4	0	0	1	1945	1460	1	10	0	0	0	1	0	0	8	13455	1460	1	1051136	0.0	1051136	0.123	11.18	0.0	11.426	0.013	0	0	0	0	0	1347.80325573
1464	0	0	393	556	556	1	5680	1	0	10	3	0	6	0	2	0	2	1	0	2	3410	1460	1	4	0	1	0	2	0	0	0	2270	1013	1	1050112	0.0	1051136	8.769	12.311	0.0	29.849	0.192	0	0	0	0	0	190.291132031
1470	0	0	455	22581	22581	1	52614	1	0	54	18	0	20	0	2	0	16	1	0	2	4306	1460	1	34	0	16	0	2	1	0	30	48308	1460	1	1051136	0.2	1051136	0.009	4.21	0.0	4.428	0.222	0	0	0	0	0	11882.1138211
1470	0	0	455	22581	22581	1	26307	1	0	27	0	0	10	0	0	0	8	1	0	1	2153	1460	1	17	0	0	0	1	1	0	15	24154	1460	1	1051136	0.016	1051136	0.18	3.739	0.0	4.115	0.037	0	0	0	0	0	6392.95261239
1469	0	0	454	8383	8383	1	11204	1	0	13	0	0	5	0	0	0	3	0	0	1	1833	1460	1	8	0	0	0	1	0	0	6	9371	1460	1	1051136	0.0	1051136	0.281	2.608	0.0	3.17	0.021	0	0	0	0	0	3534.38485804
1469	0	0	454	8383	8383	1	22408	1	0	26	9	0	10	0	2	0	6	0	0	2	3666	1460	1	16	0	7	0	2	0	0	12	18742	1460	1	1051136	0.0	1051136	0.034	3.512	0.0	3.58	0.236	0	0	0	0	0	6259.21787709
388	177	177	295	400	400	1	1848	1	0	10	0	0	5	0	0	0	3	0	0	0	859	565	2	5	0	0	0	3	0	0	0	989	695	2	32768	0.038	65536	0.067	1.663	0.136	1.971	0.029	0	0	0	0	0	937.595129376
1472	0	0	454	9447	9447	1	12276	1	0	13	0	0	5	0	0	0	3	0	0	1	1849	1460	1	8	0	0	0	1	0	0	6	10427	1460	1	1051136	0.0	1051136	0.219	2.607	0.0	3.045	0.019	0	0	0	0	0	4031.5270936
1472	0	0	454	9447	9447	1	24552	1	0	26	9	0	10	0	2	0	6	0	0	2	3698	1460	1	16	0	7	0	2	0	0	12	20854	1460	1	1051136	0.0	1051136	0.001	3.268	0.0	3.27	0.243	0	0	0	0	0	7508.25688073
1462	0	0	455	77331	77331	1	84686	1	0	84	0	0	29	0	0	0	27	1	0	1	3369	1460	1	55	0	0	0	1	1	0	53	81317	1460	1	1051136	2.958	1051136	0.228	4.456	0.0	7.87	0.014	0	0	0	0	0	10760.6099111
1462	0	0	455	77331	77331	1	169372	1	0	168	56	0	58	0	2	0	54	1	0	2	6738	1460	1	110	0	54	0	2	1	0	106	162634	1460	1	1051136	3.159	1051136	0.006	4.934	0.0	8.105	0.254	0	0	0	0	0	20897.2239358
388	180	180	295	122	122	1	1501	1	0	9	0	0	5	0	0	0	3	1	0	0	856	568	2	4	0	0	0	2	1	0	0	645	417	2	32256	0.021	64512	0.077	29.01	0.098	29.283	0.038	0	0	0	0	0	51.258409316
1616	0	0	585	21315	21315	1	25299	1	0	27	0	0	10	0	0	0	8	0	0	1	2281	1460	1	17	0	0	0	1	0	0	15	23018	1460	1	1051136	0.52	1051136	0.03	230.526	0.0	231.106	0.212	0	0	225	0	0	109.469247878
1616	0	0	585	21315	21315	1	25223	1	0	27	0	0	10	0	0	0	8	0	0	1	2273	1460	1	17	0	0	0	1	0	0	15	22950	1460	1	1051136	0.563	1051136	0.218	229.864	0.0	230.863	0.053	0	0	225	0	0	109.255272608
1478	0	0	455	4574	4574	1	14348	1	0	18	6	0	8	0	2	0	4	0	0	2	3570	1460	1	10	0	4	0	2	0	0	6	10778	1460	1	1051136	0.0	1051136	0.022	3.161	0.0	3.205	0.19	0	0	0	0	0	4476.7550702
1616	0	0	585	21315	21315	1	50662	1	0	54	18	0	20	0	2	0	16	0	0	2	4626	1460	1	34	0	16	0	2	0	0	30	46036	1460	1	1051136	0.57	1051136	0.019	230.571	0.0	231.179	0.243	0	0	225	0	0	219.146202726
1478	0	0	455	4574	4574	1	7174	1	0	9	0	0	4	0	0	0	2	0	0	1	1785	1460	1	5	0	0	0	1	0	0	3	5389	1460	1	1051136	0.0	1051136	0.198	2.559	0.0	2.955	0.027	0	0	0	0	0	2427.74957699
1616	0	0	585	21315	21315	1	25331	1	0	27	0	0	10	0	0	0	8	0	0	1	2313	1460	1	17	0	0	0	1	0	0	15	23018	1460	1	1051136	0.567	1051136	0.175	230.005	0.0	230.922	0.056	0	0	225	0	0	109.695048545
1474	0	0	456	36447	36447	1	81194	1	0	89	28	0	33	0	2	0	30	0	0	1	3716	0	0	56	0	26	0	4	0	0	50	77478	1460	1	1051136	2.119	1051136	0.003	4.337	0.0	6.462	0.225	0	0	0	0	0	12564.8406066
1478	0	0	439	45824	45824	1	50800	1	0	50	0	0	17	0	0	0	15	0	0	1	2549	1460	1	33	0	0	0	1	0	0	31	48251	1460	1	1051136	1.094	1051136	0.35	7.894	0.0	9.688	0.028	0	0	0	0	0	5243.60033031
1474	0	0	456	36447	36447	1	39838	1	0	44	0	0	16	0	0	0	15	0	0	0	1099	0	0	28	0	0	0	2	0	0	25	38739	1460	1	1051136	2.31	1051136	0.19	3.572	0.0	6.262	0.047	0	0	0	0	0	6361.86521878
1477	0	0	442	16230	16230	1	19527	1	0	21	0	0	8	0	0	0	6	0	0	1	2009	1460	1	13	0	0	0	1	0	0	11	17518	1460	1	1051136	0.0	1051136	0.318	10.61	0.0	11.246	0.031	0	0	0	0	0	1736.35070247
1478	0	0	439	45824	45824	1	51000	1	0	51	0	0	18	0	0	0	16	0	0	1	2617	1460	1	33	0	0	0	1	0	0	31	48383	1460	1	1051136	1.041	1051136	0.027	9.345	0.0	10.44	0.619	0	0	0	0	0	4885.05747126
1478	0	0	439	45824	45824	1	102128	1	0	102	34	0	36	0	2	0	32	0	0	2	5362	1460	1	66	0	32	0	2	0	0	62	96766	1460	1	1051136	1.122	1051136	0.002	9.372	0.0	10.498	0.609	0	0	0	0	0	9728.32920556
1478	0	0	439	45824	45824	1	51064	1	0	51	0	0	18	0	0	0	16	0	0	1	2681	1460	1	33	0	0	0	1	0	0	31	48383	1460	1	1051136	0.993	1051136	0.245	8.182	0.0	9.665	0.029	0	0	0	0	0	5283.39368857
1477	0	0	442	16230	16230	1	19611	1	0	21	0	0	8	0	0	0	6	0	0	1	2041	1460	1	13	0	0	0	1	0	0	11	17570	1460	1	1051136	0.0	1051136	0.313	10.865	0.0	11.491	0.033	0	0	0	0	0	1706.63997911
1477	0	0	442	16230	16230	1	39222	1	0	42	14	0	16	0	2	0	12	0	0	2	4082	1460	1	26	0	12	0	2	0	0	22	35140	1460	1	1051136	0.0	1051136	0.001	11.33	0.0	11.332	0.212	0	0	0	0	0	3461.17190258
1456	0	0	453	217	217	1	2552	1	0	5	0	0	3	0	0	0	1	1	0	1	1705	1460	1	2	0	0	0	1	0	0	0	847	725	1	1050368	0.0	1049600	5.013	13.769	0.0	23.795	0.001	0	0	0	0	0	107.249422148
1634	0	0	446	25604	25604	1	29687	1	0	30	0	0	11	0	0	0	9	0	0	1	2393	1460	1	19	0	0	0	1	0	0	17	27294	1460	1	1051136	0.768	1051136	0.216	13.22	0.0	14.42	0.031	0	0	0	0	0	2058.73786408
1456	0	0	453	217	217	1	5104	1	0	10	3	0	6	0	2	0	2	1	0	2	3410	1460	1	4	0	1	0	2	0	0	0	1694	725	1	1050368	0.0	1049600	4.845	14.295	0.0	23.985	0.184	0	0	0	0	0	212.799666458
1634	0	0	446	25604	25604	1	59374	1	0	60	20	0	22	0	2	0	18	0	0	2	4786	1460	1	38	0	18	0	2	0	0	34	54588	1460	1	1051136	0.746	1051136	0.011	13.947	0.0	14.715	0.162	0	0	0	0	0	4034.93034319
1634	0	0	445	9984	9984	1	13026	1	0	15	0	0	6	0	0	0	4	0	0	1	2049	1460	1	9	0	0	0	1	0	0	7	10977	1460	1	1051136	0.0	1051136	0.287	3.337	0.0	3.911	0.057	0	0	0	0	0	3330.60598312
1634	0	0	445	9984	9984	1	13070	1	0	15	0	0	6	0	0	0	4	0	0	1	2057	1460	1	9	0	0	0	1	0	0	7	11013	1460	1	1051136	0.0	1051136	0.022	4.07	0.0	4.114	0.19	0	0	0	0	0	3176.95673311
1453	0	0	455	41549	41549	1	93076	1	0	94	31	0	34	0	2	0	30	1	0	2	5170	1460	1	60	0	29	0	2	0	0	56	87906	1460	1	1051136	1.317	1049856	0.003	39.273	0.0	40.596	0.357	0	0	0	0	0	2292.73820081
1453	0	0	455	41549	41549	1	46538	1	0	47	0	0	17	0	0	0	15	1	0	1	2585	1460	1	30	0	0	0	1	0	0	28	43953	1460	1	1051136	1.487	1049856	0.199	38.328	0.0	40.213	0.038	0	0	0	0	0	1157.28744436
1634	0	0	445	9984	9984	1	26172	1	0	30	10	0	12	0	2	0	8	0	0	2	4146	1460	1	18	0	8	0	2	0	0	14	22026	1460	1	1051136	0.0	1051136	0.009	4.157	0.0	4.175	0.177	0	0	0	0	0	6268.74251497
1634	0	0	445	9984	9984	1	13086	1	0	15	0	0	6	0	0	0	4	0	0	1	2073	1460	1	9	0	0	0	1	0	0	7	11013	1460	1	1051136	0.0	1051136	0.267	3.401	0.0	3.935	0.054	0	0	0	0	0	3325.54002541
1453	0	0	455	41549	41549	1	46350	1	0	47	0	0	17	0	0	0	15	1	0	1	2517	1460	1	30	0	0	0	1	0	0	28	43833	1460	1	1051136	1.493	1049856	0.234	38.239	0.0	40.2	0.038	0	0	0	0	0	1152.98507463
1458	0	0	454	8383	8383	1	22408	1	0	26	9	0	10	0	2	0	6	1	0	2	3666	1460	1	16	0	7	0	2	1	0	12	18742	1460	1	1051136	0.0	1051136	24.027	10.366	0.0	58.42	0.163	0	0	0	0	0	383.567271482
1458	0	0	454	8383	8383	1	11204	1	0	13	0	0	5	0	0	0	3	1	0	1	1833	1460	1	8	0	0	0	1	1	0	6	9371	1460	1	1051136	0.0	1051136	0.282	9.675	0.0	10.239	0.014	0	0	0	0	0	1094.24748511
1459	0	0	455	22581	22581	1	52614	1	0	54	18	0	20	0	2	0	16	0	0	2	4306	1460	1	34	0	16	0	2	0	0	30	48308	1460	1	1051136	0.021	1051136	0.004	14.408	0.0	14.437	0.166	0	0	0	0	0	3644.38595276
1459	0	0	455	22581	22581	1	26307	1	0	27	0	0	10	0	0	0	8	0	0	1	2153	1460	1	17	0	0	0	1	0	0	15	24154	1460	1	1051136	0.015	1051136	0.319	13.673	0.0	14.326	0.006	0	0	0	0	0	1836.31160128
666	0	0	333	13960	13960	1	32998	1	0	44	12	0	22	0	1	0	20	1	0	0	2872	666	1	22	0	11	0	0	0	0	0	30126	14293	2	1045888	0.147	522496	37.15	1.238	0.0	75.685	0.619	0	0	0	0	0	435.991279646
666	0	0	333	13960	13960	1	32998	1	0	44	12	0	22	0	1	0	20	1	0	0	2872	666	1	22	0	11	0	0	0	0	0	30126	14293	2	1045888	0.28	522496	37.395	0.677	0.0	75.747	0.338	0	0	0	0	0	435.634414564
666	0	0	333	13960	13960	1	16499	1	0	22	0	0	11	0	0	0	10	0	0	0	1436	666	1	11	0	0	0	0	0	0	0	15063	14293	2	1045888	0.034	522944	37.426	0.66	0.0	75.546	0.33	0	0	0	0	0	218.396738411
1495	0	0	462	12338	12338	1	15320	1	0	16	0	0	6	0	0	0	4	0	0	1	1905	1460	1	10	0	0	0	1	0	0	8	13415	1460	1	1051136	0.0	1051136	0.189	74.998	0.0	75.376	0.031	0	0	0	0	0	203.247718107
1495	0	0	462	12338	12338	1	30768	1	0	32	11	0	12	0	2	0	8	0	0	2	3858	1460	1	20	0	9	0	2	0	0	16	26910	1460	1	1051136	0.0	1051136	0.025	75.704	0.0	75.754	0.224	0	0	0	0	0	406.1567706
1495	0	0	462	12338	12338	1	15384	1	0	16	0	0	6	0	0	0	4	0	0	1	1929	1460	1	10	0	0	0	1	0	0	8	13455	1460	1	1051136	0.0	1051136	0.131	75.161	0.0	75.423	0.006	0	0	0	0	0	203.969611392
1451	0	0	455	77331	77331	1	169084	1	0	164	56	0	54	0	2	0	50	0	0	2	6450	1460	1	110	0	54	0	2	0	0	106	162634	1460	1	1051136	2.487	1051136	0.004	27.351	0.0	29.846	0.148	0	0	0	0	0	5665.21476915
1461	0	0	454	9447	9447	1	12260	1	0	13	0	0	5	0	0	0	3	1	0	1	1833	1460	1	8	0	0	0	1	1	0	6	10427	1460	1	1051136	0.0	1051136	0.259	30.477	0.0	30.995	0.033	0	0	0	0	0	395.547668979
1461	0	0	454	9447	9447	1	24520	1	0	26	9	0	10	0	2	0	6	1	0	2	3666	1460	1	16	0	7	0	2	1	0	12	20854	1460	1	1051136	0.0	1051136	0.105	30.841	0.0	31.051	0.157	0	0	0	0	0	789.668609707
1451	0	0	455	77331	77331	1	84542	1	0	82	0	0	27	0	0	0	25	0	0	1	3225	1460	1	55	0	0	0	1	0	0	53	81317	1460	1	1051136	2.102	1051136	0.166	26.81	0.0	29.244	0.027	0	0	0	0	0	2890.9177951
1451	0	0	455	77331	77331	1	84214	1	0	82	0	0	27	0	0	0	25	0	0	1	3117	1460	1	55	0	0	0	1	0	0	53	81097	1460	1	1051136	1.789	1051136	0.24	26.648	0.0	28.917	0.027	0	0	0	0	0	2912.26614102
1461	0	0	454	9447	9447	1	12208	1	0	13	0	0	5	0	0	0	3	1	0	1	1813	1460	1	8	0	0	0	1	1	0	6	10395	1460	1	1051136	0.0	1051136	0.357	30.274	0.0	30.988	0.035	0	0	0	0	0	393.958951852
1455	0	0	454	5873	5873	1	17120	1	0	22	7	0	10	0	2	0	6	1	0	2	3634	1460	1	12	0	5	0	2	0	0	8	13486	1460	1	1051136	0.0	1050624	5.782	21.348	0.0	32.912	0.204	0	0	0	0	0	520.175012154
1455	0	0	454	5873	5873	1	8560	1	0	11	0	0	5	0	0	0	3	1	0	1	1817	1460	1	6	0	0	0	1	0	0	4	6743	1460	1	1051136	0.0	1050624	0.182	20.992	0.0	21.356	0.02	0	0	0	0	0	400.824124368
1453	0	0	455	84818	84818	1	92341	1	0	92	0	0	32	0	0	0	30	2	0	1	3417	1460	1	60	0	0	0	1	1	0	58	88924	1460	1	1051136	3.027	1050112	0.349	19.025	0.0	22.75	0.037	0	0	0	0	0	4058.94505495
1453	0	0	455	84818	84818	1	92709	1	0	92	0	0	32	0	0	0	30	2	0	1	3545	1460	1	60	0	0	0	1	1	0	58	89164	1460	1	1051136	3.099	1050112	0.223	19.271	0.0	22.816	0.016	0	0	0	0	0	4063.33274895
1453	0	0	455	84818	84818	1	185418	1	0	184	61	0	64	0	2	0	60	2	0	2	7090	1460	1	120	0	59	0	2	1	0	116	178328	1460	1	1051136	3.947	1050112	0.003	19.94	0.0	23.893	0.202	0	0	0	0	0	7760.34821914
1467	0	0	455	4574	4574	1	14316	1	0	18	6	0	8	0	2	0	4	0	0	2	3538	1460	1	10	0	4	0	2	0	0	6	10778	1460	1	1051136	0.0	1051136	0.001	44.878	0.0	44.88	0.149	0	0	0	0	0	318.983957219
1467	0	0	455	4574	4574	1	7158	1	0	9	0	0	4	0	0	0	2	0	0	1	1769	1460	1	5	0	0	0	1	0	0	3	5389	1460	1	1051136	0.0	1051136	0.81	43.408	0.0	45.028	0.031	0	0	0	0	0	158.967753398
1463	0	0	456	36447	36447	1	93136	1	0	111	37	0	45	0	8	0	32	3	0	3	9444	2920	1	66	0	29	0	8	3	0	52	83692	1460	1	1051136	0.953	1051136	0.001	18.398	0.0	19.353	0.344	0	0	0	0	0	4812.48385263
1480	0	0	454	357	357	1	2712	1	0	5	0	0	3	0	0	0	1	1	0	1	1721	1460	1	2	0	0	0	1	0	0	0	991	869	1	1050624	0.0	1049600	8.651	4.681	0.0	21.983	0.01	0	0	0	0	0	123.368057135
1480	0	0	454	357	357	1	5424	1	0	10	3	0	6	0	2	0	2	1	0	2	3442	1460	1	4	0	1	0	2	0	0	0	1982	869	1	1050624	0.0	1049600	8.397	5.255	0.0	22.049	0.184	0	0	0	0	0	245.997550909
1463	0	0	456	36447	36447	1	47103	1	0	56	2	0	23	0	2	0	16	2	0	2	5389	2920	1	33	0	0	0	4	2	0	26	41714	1460	1	1051136	0.709	1051136	0.153	17.128	0.0	18.143	0.038	0	0	0	0	0	2596.20790387
1464	0	0	455	7290	7290	1	10010	1	0	12	0	0	5	0	0	0	3	0	0	1	1813	1460	1	7	0	0	0	1	0	0	5	8197	1460	1	1051136	0.0	1051136	0.181	6.1	0.0	6.462	0.027	0	0	0	0	0	1549.05601981
1463	0	0	456	36447	36447	1	47327	1	0	56	2	0	23	0	2	0	16	2	0	2	5481	2920	1	33	0	0	0	4	2	0	26	41846	1460	1	1051136	0.681	1051136	0.149	17.327	0.0	18.306	0.052	0	0	0	0	0	2585.32721512
1463	0	0	456	36447	36447	1	47267	1	0	56	2	0	23	0	2	0	16	2	0	2	5421	2920	1	33	0	0	0	4	2	0	26	41846	1460	1	1051136	0.955	1051136	0.025	18.294	0.0	19.299	0.348	0	0	0	0	0	2449.19425877
1464	0	0	455	7290	7290	1	10058	1	0	12	0	0	5	0	0	0	3	0	0	1	1833	1460	1	7	0	0	0	1	0	0	5	8225	1460	1	1051136	0.0	1051136	0.163	6.085	0.0	6.411	0.005	0	0	0	0	0	1568.86601154
1464	0	0	455	7290	7290	1	20116	1	0	24	8	0	10	0	2	0	6	0	0	2	3666	1460	1	14	0	6	0	2	0	0	10	16450	1460	1	1051136	0.0	1051136	0.012	6.503	0.0	6.527	0.152	0	0	0	0	0	3081.96721311
1439	0	0	396	19520	19520	1	22975	1	0	24	0	0	9	0	0	0	7	0	0	1	2057	1460	1	15	0	0	0	1	0	0	13	20918	1460	1	1051136	0.4	1051136	0.138	9.173	0.0	9.849	0.041	0	0	0	0	0	2332.72413443
1439	0	0	396	19520	19520	1	45950	1	0	48	16	0	18	0	2	0	14	0	0	2	4114	1460	1	30	0	14	0	2	0	0	26	41836	1460	1	1051136	0.399	1051136	0.009	9.776	0.0	10.193	0.182	0	0	0	0	0	4507.99568331
